FILE: /scratch/elieh5/Gr_sqr_WFSX/GrS_sqr2x2_1line_bands.out
LATTICE_VECTORS:
9.8243839   0.0000000   0.0000000
0.0000000   8.5082475   0.0000000
0.0000000   0.0000000  37.1732681
ATOMIC_COORDS:
x y z species

FILE: /scratch/elieh5/Gr_sqr_WFSX/GrS_sqr4x4_7line_bands.out
LATTICE_VECTORS:
19.6487678   0.0000000   0.0000000
0.0000000  17.0164951   0.0000000
0.0000000   0.0000000  37.1732681
ATOMIC_COORDS:
x y z species
1.15699537 1.85203111 18.80864637 C
1.15699056 6.10614135 18.80863128 C
1.15696673 10.36024271 18.80861511 C
1.15696462 14.61439722 18.80868489 C
6.14429815 1.82082732 18.82702361 C
6.14429485 6.07495271 18.82693774 C
6.14425913 10.32905937 18.82674237 C
6.14425673 14.58319500 18.82673024 C
11.05773483 1.82146819 18.32211317 C
11.05771799 6.07557487 18.32215120 C
11.05773983 10.32970249 18.32222766 C
11.05772679 14.58384986 18.32206349 C
15.98281936 1.82209242 17.91209102 C
15.98281636 6.07621623 17.91207225 C
15.98282259 10.33035874 17.91186524 C
15.98283596 14.58448632 17.91196570 C
3.67337973 1.82675248 18.89216170 C
3.67339032 6.08089275 18.89206260 C
3.67336185 10.33498712 18.89187477 C
3.67335060 14.58911397 18.89199114 C
8.60401491 1.82208946 18.61334883 C
8.60400076 6.07621785 18.61333626 C
8.60401491 10.33034857 18.61335197 C
8.60399238 14.58447322 18.61318983 C
13.51420460 1.82223980 18.05829773 C
13.51420372 6.07632769 18.05823780 C
13.51421297 10.33049419 18.05812775 C
13.51421288 14.58461966 18.05813271 C
18.43435204 1.80716208 17.92425375 C
18.43433342 6.06125269 17.92436944 C
18.43432841 10.31536176 17.92424371 C
18.43434441 14.56952604 17.92430336 C
1.15707443 0.37548812 18.80883963 C
1.15709814 4.62959667 18.80881315 C
1.15713153 8.88369338 18.80866842 C
1.15708968 13.13783841 18.80876891 C
6.14439305 0.40424333 18.82705798 C
6.14441976 4.65837222 18.82714190 C
6.14442360 8.91250175 18.82690839 C
6.14439765 13.16662179 18.82682693 C
11.05788090 0.40245002 18.32209288 C
11.05789075 4.65660009 18.32213269 C
11.05791321 8.91072836 18.32221998 C
11.05789066 13.16484083 18.32211997 C
15.98276529 0.40229516 17.91216322 C
15.98276010 4.65644626 17.91217623 C
15.98273616 8.91056115 17.91199034 C
15.98273659 13.16467952 17.91196030 C
3.67356190 0.39955953 18.89195124 C
3.67359753 4.65369710 18.89197731 C
3.67358671 8.90779936 18.89172007 C
3.67355000 13.16191716 18.89176317 C
8.60409718 0.40228478 18.61318180 C
